web-scraper-order,web-scraper-start-url,vulnerability_type,name-href,affects_name,affects_version,type,published,page,page-href,versions,sign,CREDIT,disclosed,CVE,CWE,SNYK ID
1518450916-30262,http://f92dd709.ngrok.io,Timing Attack,https://snyk.io/vuln/SNYK-PYTHON-RSA-40541,rsa,"[3.0,3.4.0)",pip,"15 Nov, 2013",114,https://snyk.io/vuln/page/114,"[3.0,3.4.0)",M,Manuel Aude Morales,"15 Nov, 2013",null,CWE-208,SNYK-PYTHON-RSA-40541
1518584058-33205,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-OODT-40170,oodt,"[,0.4)",pip,"15 Oct, 2017",16,https://snyk.io/vuln/page/16,"[,0.4)",M,Unknown,"13 Dec, 2011",null,CWE-79,SNYK-PYTHON-OODT-40170
1518584298-33209,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-MISTUNE-40679,mistune,"[,0.7.2)",pip,"15 Oct, 2017",16,https://snyk.io/vuln/page/16,"[,0.7.2)",M,Nicolas G,"24 Feb, 2016",null,CWE-79,SNYK-PYTHON-MISTUNE-40679
1518584238-33208,http://f92dd709.ngrok.io,SQL Injection,https://snyk.io/vuln/SNYK-PYTHON-PYORIENT-40629,pyorient,"[,1.4.7)",pip,"15 Oct, 2017",16,https://snyk.io/vuln/page/16,"[,1.4.7)",M,Predrag Gruevski,"06 Feb, 2016",null,CWE-89,SNYK-PYTHON-PYORIENT-40629
1518584118-33206,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-PYTESTDEVPISERVER-40159,pytest-devpi-server,"[,1.1.0)",pip,"15 Oct, 2017",16,https://snyk.io/vuln/page/16,"[,1.1.0)",H,Unknown,"16 Feb, 2016",null,CWE-95,SNYK-PYTHON-PYTESTDEVPISERVER-40159
1518584178-33207,http://f92dd709.ngrok.io,HTTP Header Injection,https://snyk.io/vuln/SNYK-PYTHON-MOREPATH-40188,morepath,"[,0.14)",pip,"15 Oct, 2017",16,https://snyk.io/vuln/page/16,"[,0.14)",H,Martijn Faassen,"24 Nov, 2014",null,null,SNYK-PYTHON-MOREPATH-40188
1518450325-30017,http://f92dd709.ngrok.io,Information Disclosure,https://snyk.io/vuln/SNYK-PYTHON-BEAKER-40102,beaker,"[0.5,1.6.4)",pip,"15 Sep, 2012",122,https://snyk.io/vuln/page/122,"[0.5,1.6.4)",M,Unknown,"15 Sep, 2012",CVE-2012-3458,CWE-310,SNYK-PYTHON-BEAKER-40102
1518450854-30234,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40220,django,"[,1.4.8), [1.5,1.5.4)",pip,"15 Sep, 2013",115,https://snyk.io/vuln/page/115,"[,1.4.8), [1.5,1.5.4)",M,Josh Wright,"15 Sep, 2013",CVE-2013-1443,CWE-287,SNYK-PYTHON-DJANGO-40220
1518504887-31928,http://f92dd709.ngrok.io,Insecure Default,https://snyk.io/vuln/SNYK-PYTHON-CELERY-40579,celery,"[4.0.0,4.0.1)",pip,"16 Dec, 2016",58,https://snyk.io/vuln/page/58,"[4.0.0,4.0.1)",H,Unknown,"16 Dec, 2016",null,CWE-276,SNYK-PYTHON-CELERY-40579
1518452135-30776,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-DULWICH-40300,dulwich,"[,0.9.9]",pip,"16 Jan, 2015",97,https://snyk.io/vuln/page/97,"[,0.9.9]",H,Unknown,"16 Jan, 2015",CVE-2014-9706,CWE-19,SNYK-PYTHON-DULWICH-40300
1518450105-29928,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-ROUNDUP-40166,roundup,"[,1.4.20)",pip,"16 Jul, 2011",125,https://snyk.io/vuln/page/125,"[,1.4.20)",M,Unknown,"16 Jul, 2011",CVE-2012-6132,CWE-79,SNYK-PYTHON-ROUNDUP-40166
1518450107-29929,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-ROUNDUP-40165,roundup,"[,1.4.20)",pip,"16 Jul, 2011",125,https://snyk.io/vuln/page/125,"[,1.4.20)",M,Unknown,"16 Jul, 2011",CVE-2012-6131,CWE-79,SNYK-PYTHON-ROUNDUP-40165
1518450103-29927,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-ROUNDUP-40164,roundup,"[,1.4.20)",pip,"16 Jul, 2011",125,https://snyk.io/vuln/page/125,"[,1.4.20)",M,Unknown,"16 Jul, 2011",CVE-2012-6130,CWE-79,SNYK-PYTHON-ROUNDUP-40164
1518474240-31435,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-MERCURIAL-40385,mercurial,"[2.7.0,3.7.3)",pip,"16 Mar, 2016",75,https://snyk.io/vuln/page/75,"[2.7.0,3.7.3)",H,Unknown,"16 Mar, 2016",CVE-2016-3630,null,SNYK-PYTHON-MERCURIAL-40385
1518592609-33343,http://f92dd709.ngrok.io,Directory Traversal,https://snyk.io/vuln/SNYK-PYTHON-DOCKERREGISTRY-40635,docker-registry,"[,0.8.1)",pip,"16 Nov, 2017",11,https://snyk.io/vuln/page/11,"[,0.8.1)",M,Unknown,"26 Aug, 2014",null,CWE-22,SNYK-PYTHON-DOCKERREGISTRY-40635
1518592548-33342,http://f92dd709.ngrok.io,Information Exposure,https://snyk.io/vuln/SNYK-PYTHON-FTWPERMISSIONMANAGER-40676,ftw.permissionmanager,"[,2.2.2)",pip,"16 Nov, 2017",11,https://snyk.io/vuln/page/11,"[,2.2.2)",H,Mathias Leimgruber,"04 Jun, 2014",null,CWE-285,SNYK-PYTHON-FTWPERMISSIONMANAGER-40676
1518592488-33341,http://f92dd709.ngrok.io,Access Restriction Bypass,https://snyk.io/vuln/SNYK-PYTHON-SPUD-42030,spud,"[,0.8)",pip,"16 Nov, 2017",11,https://snyk.io/vuln/page/11,"[,0.8)",M,Unknown,"24 Apr, 2011",null,CWE-284,SNYK-PYTHON-SPUD-42030
1518592428-33340,http://f92dd709.ngrok.io,Access Restriction Bypass,https://snyk.io/vuln/SNYK-PYTHON-COLLINSCLIENT-42029,collins-client,"[,2.1.0)",pip,"16 Nov, 2017",11,https://snyk.io/vuln/page/11,"[,2.1.0)",M,William Richard,"17 Nov, 2016",null,CWE-284,SNYK-PYTHON-COLLINSCLIENT-42029
1518492388-31727,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-CARAVEL-40506,caravel,"[0.8.2,0.11.0)",pip,"16 Sep, 2016",65,https://snyk.io/vuln/page/65,"[0.8.2,0.11.0)",M,Maxime Beauchemin,"16 Sep, 2016",null,CWE-79,SNYK-PYTHON-CARAVEL-40506
1518492328-31726,http://f92dd709.ngrok.io,Arbitrary File Read,https://snyk.io/vuln/SNYK-PYTHON-OPENSTACKMAGNUM-40435,openstack-magnum,"[,2.0.0]",pip,"16 Sep, 2016",65,https://snyk.io/vuln/page/65,"[,2.0.0]",M,Unknown,"16 Sep, 2016",CVE-2016-7404,null,SNYK-PYTHON-OPENSTACKMAGNUM-40435
1518452531-30903,http://f92dd709.ngrok.io,Man-in-the-Middle (MitM),https://snyk.io/vuln/SNYK-PYTHON-KEYSTONEMIDDLEWARE-40314,keystonemiddleware,"[1.0.0,1.6.0)",pip,"17 Apr, 2015",93,https://snyk.io/vuln/page/93,"[1.0.0,1.6.0)",L,Unknown,"17 Apr, 2015",CVE-2015-1852,CWE-300,SNYK-PYTHON-KEYSTONEMIDDLEWARE-40314
1518453389-31099,http://f92dd709.ngrok.io,Symlink Attack,https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-40341,ansible,"[,1.9.2)",pip,"17 Aug, 2015",86,https://snyk.io/vuln/page/86,"[,1.9.2)",L,Unknown,"17 Aug, 2015",CVE-2015-6240,CWE-264,SNYK-PYTHON-ANSIBLE-40341
1518450997-30285,http://f92dd709.ngrok.io,Man in the Middle (MitM),https://snyk.io/vuln/SNYK-PYTHON-PYWBEM-40239,pywbem,"[,0.7.0]",pip,"17 Dec, 2013",113,https://snyk.io/vuln/page/113,"[,0.7.0]",M,Unknown,"17 Dec, 2013",CVE-2013-6444,CWE-20,SNYK-PYTHON-PYWBEM-40239
1518470154-31369,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-PILLOW-40299,pillow,"[,2.7.0)",pip,"17 Feb, 2016",77,https://snyk.io/vuln/page/77,"[,2.7.0)",M,Unknown,"17 Feb, 2016",CVE-2014-9601,null,SNYK-PYTHON-PILLOW-40299
1518450280-30002,http://f92dd709.ngrok.io,Cross-site Request Forgery (CSRF),https://snyk.io/vuln/SNYK-PYTHON-FACEBOOKSDK-40605,facebook-sdk,"[0.3.0,0.3.2)",pip,"17 Jul, 2012",123,https://snyk.io/vuln/page/123,"[0.3.0,0.3.2)",H,Ishmael Riles,"17 Jul, 2012",null,CWE-352,SNYK-PYTHON-FACEBOOKSDK-40605
1518484997-31608,http://f92dd709.ngrok.io,HTTP Request Redirection,https://snyk.io/vuln/SNYK-PYTHON-REQUESTS-40470,requests,"[1.2.0,2.10.0]",pip,"17 Jul, 2016",69,https://snyk.io/vuln/page/69,"[1.2.0,2.10.0]",H,Scott Geary,"17 Jul, 2016",null,null,SNYK-PYTHON-REQUESTS-40470
1518485057-31609,http://f92dd709.ngrok.io,Arbitrary HTTP Redirect,https://snyk.io/vuln/SNYK-PYTHON-TWISTED-40368,twisted,"[2.1.0,16.3.2]",pip,"17 Jul, 2016",69,https://snyk.io/vuln/page/69,"[2.1.0,16.3.2]",M,Scott Geary,"17 Jul, 2016",CVE-2016-1000111,null,SNYK-PYTHON-TWISTED-40368
1518450343-30026,http://f92dd709.ngrok.io,Host Header Poisoning,https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40104,django,"[,1.3.4), [1.4,1.4.2)",pip,"17 Oct, 2012",122,https://snyk.io/vuln/page/122,"[,1.3.4), [1.4,1.4.2)",M,James Kettle,"17 Oct, 2012",CVE-2012-4520,CWE-20,SNYK-PYTHON-DJANGO-40104
1518451982-30712,http://f92dd709.ngrok.io,Access Restriction Bypass,https://snyk.io/vuln/SNYK-PYTHON-TWISTED-40039,twisted,"[,14.0.1)",pip,"17 Sep, 2014",99,https://snyk.io/vuln/page/99,"[,14.0.1)",L,"Alex Gaynor, David Reid","17 Sep, 2014",CVE-2014-7143,null,SNYK-PYTHON-TWISTED-40039
1518579191-33126,http://f92dd709.ngrok.io,Malicious Package,https://snyk.io/vuln/SNYK-PYTHON-URLIB3-40670,urlib3,"[0,]",pip,"17 Sep, 2017",18,https://snyk.io/vuln/page/18,"[0,]",H,Slovak National Security Office (NBU),"15 Sep, 2017",null,CWE-506,SNYK-PYTHON-URLIB3-40670
1518579612-33133,http://f92dd709.ngrok.io,Malicious Package,https://snyk.io/vuln/SNYK-PYTHON-URLLIB-40671,urllib,"[0,]",pip,"17 Sep, 2017",18,https://snyk.io/vuln/page/18,"[0,]",H,Slovak National Security Office (NBU),"15 Sep, 2017",null,CWE-506,SNYK-PYTHON-URLLIB-40671
1518579492-33131,http://f92dd709.ngrok.io,Malicious Package,https://snyk.io/vuln/SNYK-PYTHON-PWD-40667,pwd,"[0,]",pip,"17 Sep, 2017",18,https://snyk.io/vuln/page/18,"[0,]",H,Slovak National Security Office (NBU),"15 Sep, 2017",null,CWE-506,SNYK-PYTHON-PWD-40667
1518579311-33128,http://f92dd709.ngrok.io,Malicious Package,https://snyk.io/vuln/SNYK-PYTHON-APIDEVCOOP-40663,apidev-coop,"[0,]",pip,"17 Sep, 2017",18,https://snyk.io/vuln/page/18,"[0,]",H,Slovak National Security Office (NBU),"15 Sep, 2017",null,CWE-506,SNYK-PYTHON-APIDEVCOOP-40663
1518579010-33124,http://f92dd709.ngrok.io,Malicious Package,https://snyk.io/vuln/SNYK-PYTHON-CRYPT-40665,crypt,"[0,]",pip,"17 Sep, 2017",19,https://snyk.io/vuln/page/19,"[0,]",H,Slovak National Security Office (NBU),"15 Sep, 2017",null,CWE-506,SNYK-PYTHON-CRYPT-40665
1518579371-33129,http://f92dd709.ngrok.io,Malicious Package,https://snyk.io/vuln/SNYK-PYTHON-DJANGOSERVER-40666,django-server,"[0,]",pip,"17 Sep, 2017",18,https://snyk.io/vuln/page/18,"[0,]",H,Slovak National Security Office (NBU),"15 Sep, 2017",null,CWE-506,SNYK-PYTHON-DJANGOSERVER-40666
1518579552-33132,http://f92dd709.ngrok.io,Malicious Package,https://snyk.io/vuln/SNYK-PYTHON-TELNET-40669,telnet,"[0,]",pip,"17 Sep, 2017",18,https://snyk.io/vuln/page/18,"[0,]",H,Slovak National Security Office (NBU),"15 Sep, 2017",null,CWE-506,SNYK-PYTHON-TELNET-40669
1518579431-33130,http://f92dd709.ngrok.io,Malicious Package,https://snyk.io/vuln/SNYK-PYTHON-BZIP-40664,bzip,"[0,]",pip,"17 Sep, 2017",18,https://snyk.io/vuln/page/18,"[0,]",H,Slovak National Security Office (NBU),"15 Sep, 2017",null,CWE-506,SNYK-PYTHON-BZIP-40664
1518579131-33125,http://f92dd709.ngrok.io,Malicious Package,https://snyk.io/vuln/SNYK-PYTHON-SETUPTOOLS-40668,setup-tools,"[0,]",pip,"17 Sep, 2017",18,https://snyk.io/vuln/page/18,"[0,]",H,Slovak National Security Office (NBU),"15 Sep, 2017",null,CWE-506,SNYK-PYTHON-SETUPTOOLS-40668
1518579251-33127,http://f92dd709.ngrok.io,Malicious Package,https://snyk.io/vuln/SNYK-PYTHON-ACQUSITION-40662,acqusition,"[0,]",pip,"17 Sep, 2017",18,https://snyk.io/vuln/page/18,"[0,]",H,Slovak National Security Office (NBU),"15 Sep, 2017",null,CWE-506,SNYK-PYTHON-ACQUSITION-40662
1518453629-31103,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40339,django,"[,1.4.22), [1.5,1.7.10), [1.8,1.8.4)",pip,"18 Aug, 2015",86,https://snyk.io/vuln/page/86,"[,1.4.22), [1.5,1.7.10), [1.8,1.8.4)",M,Lin Hua Cheng,"18 Aug, 2015",CVE-2015-5963,CWE-399,SNYK-PYTHON-DJANGO-40339
1518453569-31102,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40340,django,"[,1.4.22), [1.5,1.7.10), [1.8,1.8.4)",pip,"18 Aug, 2015",86,https://snyk.io/vuln/page/86,"[,1.4.22), [1.5,1.7.10), [1.8,1.8.4)",M,Lin Hua Cheng,"18 Aug, 2015",CVE-2015-5964,CWE-399,SNYK-PYTHON-DJANGO-40340
1518451225-30385,http://f92dd709.ngrok.io,Directory Traversal,https://snyk.io/vuln/SNYK-PYTHON-AJENTI-40475,ajenti,"[0.9.29,1.2.17]",pip,"18 Feb, 2014",110,https://snyk.io/vuln/page/110,"[0.9.29,1.2.17]",M,Unknown,"18 Feb, 2014",null,null,SNYK-PYTHON-AJENTI-40475
1518449961-29873,http://f92dd709.ngrok.io,Information Exposure,https://snyk.io/vuln/SNYK-PYTHON-MOIN-40040,moin,"[,1.9.1)",pip,"18 Jan, 2010",127,https://snyk.io/vuln/page/127,"[,1.9.1)",M,Thomas Waldmann,"18 Jan, 2010",CVE-2010-0667,CWE-200,SNYK-PYTHON-MOIN-40040
1518451155-30354,http://f92dd709.ngrok.io,Privilege Escalation,https://snyk.io/vuln/SNYK-PYTHON-JINJA2-40250,jinja2,[2.7.2],pip,"18 Jan, 2014",111,https://snyk.io/vuln/page/111,[2.7.2],M,Arun Babu Neelicattu,"18 Jan, 2014",CVE-2014-0012,CWE-264,SNYK-PYTHON-JINJA2-40250
1518451157-30355,http://f92dd709.ngrok.io,Man-in-the-Middle (MitM),https://snyk.io/vuln/SNYK-PYTHON-HTTPLIB2-40181,httplib2,"[,0.9)",pip,"18 Jan, 2014",111,https://snyk.io/vuln/page/111,"[,0.9)",L,Unknown,"18 Jan, 2014",CVE-2013-2037,CWE-20,SNYK-PYTHON-HTTPLIB2-40181
1518522866-32219,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-PLONE-40432,plone,"[,5.1a2]",pip,"18 Jan, 2017",49,https://snyk.io/vuln/page/49,"[,5.1a2]",M,Unknown,"18 Jan, 2017",CVE-2016-7147,null,SNYK-PYTHON-PLONE-40432
1518522926-32220,http://f92dd709.ngrok.io,Sandbox Bypass,https://snyk.io/vuln/SNYK-PYTHON-PLONE-40454,plone,"[4,5.1a2]",pip,"18 Jan, 2017",49,https://snyk.io/vuln/page/49,"[4,5.1a2]",L,Armin Ronacher,"18 Jan, 2017",CVE-2017-5524,CWE-264,SNYK-PYTHON-PLONE-40454
1518485537-31617,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-Z3CFORM-40415,z3c.form,"[,3.4.0)",pip,"18 Jul, 2016",69,https://snyk.io/vuln/page/69,"[,3.4.0)",M,Sebastian Perez,"18 Jul, 2016",CVE-2016-7136,CWE-79,SNYK-PYTHON-Z3CFORM-40415
1518485297-31613,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-ZOPE2-40429,zope2,[4.0a1],pip,"18 Jul, 2016",69,https://snyk.io/vuln/page/69,[4.0a1],L,Unknown,"18 Jul, 2016",CVE-2016-7140,CWE-79,SNYK-PYTHON-ZOPE2-40429
1518485598-31618,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-PLONE-40416,plone,"[4,5.1a1]",pip,"18 Jul, 2016",69,https://snyk.io/vuln/page/69,"[4,5.1a1]",M,Unknown,"18 Jul, 2016",CVE-2016-7136,CWE-79,SNYK-PYTHON-PLONE-40416
1518485237-31612,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-PRODUCTSEXTERNALEDITOR-40430,products.externaleditor,"[,2.0.1)",pip,"18 Jul, 2016",69,https://snyk.io/vuln/page/69,"[,2.0.1)",M,Sebastian Perez,"18 Jul, 2016",CVE-2016-7140,CWE-79,SNYK-PYTHON-PRODUCTSEXTERNALEDITOR-40430
1518485477-31616,http://f92dd709.ngrok.io,Open Redirect,https://snyk.io/vuln/SNYK-PYTHON-PLONE-40419,plone,"[,5.0.6]",pip,"18 Jul, 2016",69,https://snyk.io/vuln/page/69,"[,5.0.6]",L,Sebastian Perez,"18 Jul, 2016",CVE-2016-7137,null,SNYK-PYTHON-PLONE-40419
1518485417-31615,http://f92dd709.ngrok.io,Open Redirect,https://snyk.io/vuln/SNYK-PYTHON-PRODUCTSCMFFORMCONTROLLER-40418,products.cmfformcontroller,"[,3.1.3)",pip,"18 Jul, 2016",69,https://snyk.io/vuln/page/69,"[,3.1.3)",M,Sebastian Perez,"18 Jul, 2016",CVE-2016-7137,CWE-601,SNYK-PYTHON-PRODUCTSCMFFORMCONTROLLER-40418
1518485658-31619,http://f92dd709.ngrok.io,Directory Traversal,https://snyk.io/vuln/SNYK-PYTHON-PLONEAPPCONTENT-40411,plone.app.content,"[,3.2]",pip,"18 Jul, 2016",69,https://snyk.io/vuln/page/69,"[,3.2]",M,Sebastian Perez,"18 Jul, 2016",CVE-2016-7135,CWE-200,SNYK-PYTHON-PLONEAPPCONTENT-40411
1518485778-31621,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40403,django,"[,1.8.14), [1.9,1.9.8)",pip,"18 Jul, 2016",69,https://snyk.io/vuln/page/69,"[,1.8.14), [1.9,1.9.8)",M,"Paulo Alvarado, Vulnerability Laboratory","18 Jul, 2016",CVE-2016-6186,CWE-79,SNYK-PYTHON-DJANGO-40403
1518485357-31614,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-PLONE-40423,plone,"[,5.1a1]",pip,"18 Jul, 2016",69,https://snyk.io/vuln/page/69,"[,5.1a1]",L,Sebastian Perez,"18 Jul, 2016",CVE-2016-7138,null,SNYK-PYTHON-PLONE-40423
1518450726-30177,http://f92dd709.ngrok.io,Man-in-the-Middle (MitM),https://snyk.io/vuln/SNYK-PYTHON-PYTHONGLANCECLIENT-40011,python-glanceclient,"[,0.12.0)",pip,"18 Jun, 2013",117,https://snyk.io/vuln/page/117,"[,0.12.0)",M,Thomas Leaman,"18 Jun, 2013",CVE-2013-4111,CWE-20,SNYK-PYTHON-PYTHONGLANCECLIENT-40011
1518450724-30176,http://f92dd709.ngrok.io,Information Exposure,https://snyk.io/vuln/SNYK-PYTHON-PRODUCTSKUPU-40202,products.kupu,"[,1.5.2)",pip,"18 Jun, 2013",117,https://snyk.io/vuln/page/117,"[,1.5.2)",M,Unknown,"18 Jun, 2013",CVE-2013-4194,CWE-200,SNYK-PYTHON-PRODUCTSKUPU-40202
1518450624-30132,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-PLONEAPPPORTLETS-40190,plone.app.portlets,"[,2.4.5)",pip,"18 Mar, 2013",118,https://snyk.io/vuln/page/118,"[,2.4.5)",M,Plone Security Team,"18 Mar, 2013",CVE-2013-4188,CWE-399,SNYK-PYTHON-PLONEAPPPORTLETS-40190
1518452427-30869,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40318,django,"[,1.4.20), [1.5,1.6.11), [1.7,1.7.7)",pip,"18 Mar, 2015",94,https://snyk.io/vuln/page/94,"[,1.4.20), [1.5,1.6.11), [1.7,1.7.7)",M,Daniel Chatfield,"18 Mar, 2015",CVE-2015-2317,CWE-79,SNYK-PYTHON-DJANGO-40318
1518452430-30870,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40317,django,"[,1.4.20), [1.5,1.6.11), [1.7,1.7.7)",pip,"18 Mar, 2015",94,https://snyk.io/vuln/page/94,"[,1.4.20), [1.5,1.6.11), [1.7,1.7.7)",M,Andrey Babak,"18 Mar, 2015",CVE-2015-2316,CWE-399,SNYK-PYTHON-DJANGO-40317
1518452656-30957,http://f92dd709.ngrok.io,Man-in-the-Middle (MitM),https://snyk.io/vuln/SNYK-PYTHON-PYKERBEROS-40322,pykerberos,"[,1.1.6)",pip,"18 May, 2015",91,https://snyk.io/vuln/page/91,"[,1.1.6)",M,Unknown,"18 May, 2015",CVE-2015-3206,CWE-300,SNYK-PYTHON-PYKERBEROS-40322
1518450919-30263,http://f92dd709.ngrok.io,Man-in-the-Middle (MitM),https://snyk.io/vuln/SNYK-PYTHON-PYTHONSWIFTCLIENT-40021,python-swiftclient,"[1,2.0.0)",pip,"18 Nov, 2013",114,https://snyk.io/vuln/page/114,"[1,2.0.0)",M,Unknown,"18 Nov, 2013",CVE-2013-6396,CWE-310,SNYK-PYTHON-PYTHONSWIFTCLIENT-40021
1518461681-31233,http://f92dd709.ngrok.io,Directory Traversal,https://snyk.io/vuln/SNYK-PYTHON-CHERRYMUSIC-40360,cherrymusic,"[0.30.0,0.36.0)",pip,"18 Nov, 2015",82,https://snyk.io/vuln/page/82,"[0.30.0,0.36.0)",H,feedersec,"18 Nov, 2015",CVE-2015-8309,CWE-22,SNYK-PYTHON-CHERRYMUSIC-40360
1518461741-31234,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-CHERRYMUSIC-40361,cherrymusic,"[0.30.0,0.36.0)",pip,"18 Nov, 2015",82,https://snyk.io/vuln/page/82,"[0.30.0,0.36.0)",M,feedersec,"18 Nov, 2015",CVE-2015-8310,null,SNYK-PYTHON-CHERRYMUSIC-40361
1518450891-30250,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-COLLECTIVETABLEPAGE-40602,collective.tablepage,"[,0.3)",pip,"18 Oct, 2013",114,https://snyk.io/vuln/page/114,"[,0.3)",M,Luca Fabbri,"18 Oct, 2013",null,CWE-79,SNYK-PYTHON-COLLECTIVETABLEPAGE-40602
1518477245-31483,http://f92dd709.ngrok.io,Privilege Escalation,https://snyk.io/vuln/SNYK-PYTHON-KALLITHEA-40391,kallithea,"[,0.3.2)",pip,"19 Apr, 2016",73,https://snyk.io/vuln/page/73,"[,0.3.2)",M,Unknown,"19 Apr, 2016",CVE-2016-3114,CWE-264,SNYK-PYTHON-KALLITHEA-40391
1518477185-31482,http://f92dd709.ngrok.io,Access Restriction Bypass,https://snyk.io/vuln/SNYK-PYTHON-FIVEPT-40395,five.pt,"[0.1,2.2.4)",pip,"19 Apr, 2016",73,https://snyk.io/vuln/page/73,"[0.1,2.2.4)",M,Maurits van Rees,"19 Apr, 2016",CVE-2016-4043,CWE-264,SNYK-PYTHON-FIVEPT-40395
1518477305-31484,http://f92dd709.ngrok.io,Cross-site Request Forgery (CSRF),https://snyk.io/vuln/SNYK-PYTHON-KALLITHEA-40392,kallithea,"[,0.3.2)",pip,"19 Apr, 2016",73,https://snyk.io/vuln/page/73,"[,0.3.2)",H,Unknown,"19 Apr, 2016",CVE-2016-3691,CWE-352,SNYK-PYTHON-KALLITHEA-40392
1518606273-33563,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-MARKDOWN2-40770,markdown2,*,pip,"19 Jan, 2018",4,https://snyk.io/vuln/page/4,*,M,Hunter2.com,"17 Jan, 2017",CVE-2018-5773,CWE-79,SNYK-PYTHON-MARKDOWN2-40770
1518478808-31508,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-WIDGETSNBEXTENSION-40469,widgetsnbextension,"[,1.2.3)",pip,"19 May, 2016",72,https://snyk.io/vuln/page/72,"[,1.2.3)",M,"Brian Granger, Matthias Bussonnier","19 May, 2016",null,CWE-94,SNYK-PYTHON-WIDGETSNBEXTENSION-40469
1518478748-31507,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-IPYWIDGETS-40468,ipywidgets,"[5,5.1.5)",pip,"19 May, 2016",72,https://snyk.io/vuln/page/72,"[5,5.1.5)",M,"Brian Granger, Matthias Bussonnier","19 May, 2016",null,CWE-94,SNYK-PYTHON-IPYWIDGETS-40468
1518593090-33351,http://f92dd709.ngrok.io,Cross-Site Request Forgery (CSRF),https://snyk.io/vuln/SNYK-PYTHON-KALLITHEA-40699,kallithea,"[,0.2)",pip,"19 Nov, 2017",11,https://snyk.io/vuln/page/11,"[,0.2)",H,Paul van Empelen,"06 Apr, 2015",CVE-2015-0276,CWE-352,SNYK-PYTHON-KALLITHEA-40699
1518593150-33352,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-MISTUNE-40698,mistune,"[,0.8)",pip,"19 Nov, 2017",11,https://snyk.io/vuln/page/11,"[,0.8)",M,Unknown,"18 Oct, 2017",CVE-2017-15612,CWE-79,SNYK-PYTHON-MISTUNE-40698
1518452545-30908,http://f92dd709.ngrok.io,Arbitrary File Access,https://snyk.io/vuln/SNYK-PYTHON-DJANGOMARKUPFIELD-40307,django-markupfield,"[,1.3.2]",pip,"20 Apr, 2015",92,https://snyk.io/vuln/page/92,"[,1.3.2]",M,Markus Holtermann,"20 Apr, 2015",CVE-2015-0846,CWE-200,SNYK-PYTHON-DJANGOMARKUPFIELD-40307
